Trip_ID,Taxi_ID,Trip_Start_Timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles,Pickup_Censu_Tract,Dropoff_Census_Tract,Pickup_Community_Area,Dropoff_Community_Area,Fare,Tips,Tolls,Extras,Trip_Total,Payment_Type,Company,Pickup_Centroid_Latitude,Pickup_Centroid_Longitude,Pickup_Centroid_Location,Dropoff_Centroid_Latitude,Dropoff_Centroid_Longitude,Dropoff_Centroid_Location
90e1ec9d81b2352430f659d4901cef70900bc533,d79d3e19a1d5f6cb0cd4449d5579412262a2f1b182799d84c7d713a3f94407a121a9000223cae430e4d4b55a23b94d61d064c5c17d1f6bcf227e9df554921b77,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,13,0,,,8,8,3.25,0.00,0.00,0.00,3.25,Cash,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
c206bf96f691d1976b490994616b54340a658030,9b48ad5744e86450fb4db78e7095a6827bafc43a6a9d9a8f656aac46cc0e429d129471cdad31f8a5a97b3a45c8af5fcbc80d003c1c4839075733900786e1a5a9,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,575,3.73,,,7,32,15.19,3.55,0.00,0.00,18.74,Mobile,Sun Taxi,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
69a2508638dad5932890eb3fd7de44e353621399,8b14b1329b11561a614d568ad4e470a1a9b7ea5dccce54e04f57a712726fab4f167e3a6454af62e9a59595a7e6c79f7535e0d5d1c03a6825185b5eae1a9f6ee1,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1260,13.4,,,56,22,35.00,9.85,0.00,4.00,48.85,Credit Card,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
b7de0cf82e2f87f011f12f0177e0b422bdd38235,624a6a680c34b514659e430a8c859b763e61c2cd9f0e2f076fe0b2bc6157670cf884a9fb4dca2bd996ba2ae7315f9527cb1fd3fda8e0ab7641f247bb3dfb560e,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1470,19.2,,,76,28,47.00,10.30,0.00,4.00,61.80,Credit Card,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
8bc64980fdfbfcb88dd39184fb0a079e284267ff,897810ef0d64d2a9bd73c7c707459a14646e3e20478e13bc3985a7ae3b14076906876d1c234b6420eaeb82190818e53c7543ee3011ad3af41217d8d49f159672,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1800,13.7,,,76,3,35.75,0.00,0.00,5.00,40.75,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
c12676583c2ea8702dc97699d57542798d3420ff,ff650cbcf1ba62caac94578e2e96316c742818a3bcf4acb914b5b8828d4dfbf089aaee446059bfc6417af9ad9b898895d23781404456d3352afd9c5a71fea0a3,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,2,0,17031060900,17031060900,6,6,40.00,0.00,0.00,0.00,40.50,Credit Card,Flash Cab,41.949829346,-87.64396537,POINT (-87.6439653703 41.949829346),41.949829346,-87.64396537,POINT (-87.6439653703 41.949829346)
64142472b5705aea21daecaaee04860050b1ee59,ff60dabe17243a25435dcaf430a8b31615374bfc6be8416ff770306b39478cf34a5adedd497213f79bc39863f1048b62a3b7ceb4623d226104e44e82fae2438f,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,193,0.85,,,8,7,5.25,0.00,0.00,0.00,5.25,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
ba56b06073a99658c57d3fc3c975329d3fa3db18,d5dc4a704805faed89d18144387c3f5f9150df85c6ea5d15f988362001bac1e33fb467a0d76feab795533fbaffe2c25d7b3143001877fdc143f4ff3e24ae29aa,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,12,0,17031980000,17031980000,76,76,3.25,0.00,0.00,0.00,3.25,Cash,Sun Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
8bdab0cde06abc184b16a2167dcee2243ae0ae79,4a20ebb023f07066c94f8aa64453ff9991c21ed10791ed9d42c9fff7e45a08d19889082195ef3628673a8c118f26c30ba2c09d456a95bfe5c03dc2d13ffa4ae2,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,9,0,,,24,24,18.00,3.70,0.00,0.00,22.20,Credit Card,5 Star Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
b760bd6f7cc1fedd6d0971c7b22dba683845497e,99ec13d5d806f5f5fa7a57910f8e38d84f90630529f2f8766d65b47caae8cb7cacf3d4bb9ca6576dfa49bc45b9f0f615e79577ace618514c9c59dc52ffbf40b6,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1501,18.69,17031980000,,76,,45.75,10.99,0.00,27.00,84.24,Credit Card,5 Star Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),,,
71d174437061ee12d24a938a0ae385f26ae015c5,9796a534d63f7be805edd46db7bd062bbdb30786df4dcdd622e95740c0661b6293778ab6774e1431fc23b40653d50294e7384ea6e8ad9160087a785251707127,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1356,17.73,,,76,28,43.50,9.60,0.00,4.00,57.60,Credit Card,Taxicab Insurance Agency Llc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
49f7b89f35326b72ab67534d5c30037add946f0d,141074afe6aae95a4613cde037b5ed73011d4d19017b59d970600d380294700d5ef4a72d0e7b050b68e1138a6e7ab1ebd82768c68b4d18bcb116d3990afecab0,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1680,16.4,,,76,,40.75,9.65,0.00,7.00,57.40,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
d01a74ee1e3a259f67355ffd5014d85db6ba146a,feb9a71dcd524378d243372a5a61e3d50553304b130979ea11a390af94d518ad5c2c7b53725b10a2e63f32421d44b3f26feee937f65716e1b7dd3d8ff6383522,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1544,19.17,,,76,33,47.25,0.00,0.00,5.00,52.25,Cash,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
5252cfb3930a7219cfc12988983d9acc7615d112,e6789e2f0a663a12a18cfcd8dddca3d19d8ac8c43cc8acabd9709d841cd522152f8f352f7b30be23dcc662349b8109d98c7e45c1490c8286f439dbacbcc3de15,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1012,11.51,,,44,,29.50,0.00,0.00,0.00,29.50,Prcard,Flash Cab,41.740205756,-87.615969523,POINT (-87.6159695226 41.7402057565),,,
a88dcec606b9509017d1716627a19c071711f189,6b8bec9d4caa49041a1f5d31240ff8fa2e4c571aec89212efffdb018e288409c56b8659ff555e920b65af1f26b23cffe8c63f656f9875ea1a44b393ecd40a149,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,513,2.69,,,32,24,10.00,3.00,0.00,0.00,13.50,Credit Card,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
b710d6dfa8ad9655a31e38fa2f141509482cf705,72646a8c6e9185f279332811ebbed7c462e5108592717838503e8c5b8f503f693bf4691028c59c0f657fc7736730d8e26a9876966632d0a9aa6f75b0ecfb09ad,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1380,14.2,,,56,22,36.00,10.00,0.00,4.00,50.00,Credit Card,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
52f2424d0c562d2c3dbfd7747ed18224424d09d0,d5dc4a704805faed89d18144387c3f5f9150df85c6ea5d15f988362001bac1e33fb467a0d76feab795533fbaffe2c25d7b3143001877fdc143f4ff3e24ae29aa,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1250,15.53,,,76,24,38.50,8.80,0.00,5.00,52.80,Mobile,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
c721dec486c04a96fe7a767fe992506cb06e014e,ad0ad3b00e143317e02602396f16dde8fd30faefd491d66e881187018dcbef8cb9dd58578b8fec9d59bdcac28267ff05e21d0891794b5bad5603eef67d287820,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1407,13.57,,,76,6,35.00,7.90,0.00,4.00,47.40,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
d62e76ecc36634c2d345fd3e416c26050247700d,2e56a64ca70738f48b04e1a8dd0f54f1013a1596145f728cd1ceb4668f57e4e504618063b012848da4a1ee3b2e53af3d7a3c785eb254f78db344de3131f32843,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1406,14.89,,,76,7,37.00,10.38,0.00,4.00,51.88,Credit Card,Medallion Leasin,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
5ef6be605efb68ac0ab2370e4259fc21fee83fa3,eead1e2c21b26570411277cb384d3d8d072fc6da913b0617c841cfd3f6cdf40c508395c589a56d12afd2ec4002948fdeb56cb029227274b760200d7c0e2dcb1c,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1329,13.1,,,76,5,33.25,3.00,0.00,4.00,40.75,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
3b5bc3f2dcef561a66df98aab7c8ddfe91a9d691,27d008f238085ace4d02aea9295d2a1cccae08952fc70243472495016fd6cde7551214ef22474ef8c3d740320d70a18f715b240115306550848d23dfbdeea96d,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,954,12.95,,,44,8,33.00,0.00,0.00,0.00,33.00,Prcard,Flash Cab,41.740205756,-87.615969523,POINT (-87.6159695226 41.7402057565),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
6a816975771ea66f77083322d8d092c836cd7136,b41e8c8124d8d600a4db8b7c176c2956756d378c749cb11c0a8e2c326a4c1cd83cac353869b657c398c9abc2c9d1d4c760905cfd5189595282dbfbe2fb0ce482,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,0,0,,,32,32,35.00,7.10,0.00,0.00,42.10,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
f9749ced59769496cbbf34007ff4f7bc9a0f5e13,4d383b5d473f9402a59c74dd17d0d1c4d7b2f2c640bd0648c03c999f45777fe740fc5aa1dd7549cef55a660f3b5865e46fba8265851d12c6864235b037b33806,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1860,0.4,,,72,43,23.75,0.00,0.00,0.00,23.75,Unknown,Taxi Affiliation Services,41.713148612,-87.675075312,POINT (-87.6750753124 41.713148612),41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081)
a1c5945f3e22b0fd0bdb373a229a52d83792bfe9,d9293712880e8a69bed187b718a3f5ef512c5263984006474c9d6e720b40f36ebb7d76331d25ad9d5b3ee589c6d0838a3951eb02ad1b48fa463cb1f8a0833a81,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,543,2.01,,,8,6,9.00,2.65,0.00,0.00,11.65,Mobile,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
682f1f3082ee1cb599850191456db377dd001125,78d1ae230754ef2eca7aa3e828789bc4714b8a261a35d5a68ec99361a2ac78cadf9daceaf0feaf8965e9932ad127499fd270df74e1308b412a4da1ea8c0fbbfa,02/29/2024 11:45:00 PM,03/01/2024 12:30:00 AM,1865,15.08,,,76,6,39.00,8.90,0.00,5.00,53.40,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
f00469441c938315e966fa798b2e77d32a1f89db,63d6f8cde6f0de8a4cf504adc40f8c49c00358506766a65dba0031887a7a464eccfcc1083c3dde417f97abbc0de38eb0d4b4f2081d83de1301fc1ac0e5f4d43c,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1080,8.1,,,32,41,22.75,0.00,0.00,0.00,22.75,Unknown,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.794090253,-87.592310855,POINT (-87.592310855 41.794090253)
b3497eebc58d7b6a920a9e3c947787e14d9f6207,65b5c4f82c4a04a7a956934747a17c560f1b1ed2ec97ef2510c6b0d8abb6aadcedf79499123b951f04eba649f2399d9748968f79a22fb1110ac6eb85b8fdb084,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1477,17.74,,,76,8,43.75,7.00,0.00,4.00,55.25,Credit Card,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
65926f400dabece75e520166122c075f8d9a3573,641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,2280,8.1,,,7,16,28.00,0.00,0.00,0.00,28.00,Cash,Taxi Affiliation Services,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
d0dd727be07277af6f5a22eadc693b34543cfe2e,50e6045759886233d0e834d9877f52debc185d92adbdaea09c474fdb6bb74418582eb835060c0808bf7e6f030ce38ab8a76e36e7b219e6893eec6bf6768fd3dd,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1320,0.9,,,56,42,37.50,0.00,0.00,4.00,41.50,Cash,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.77887686,-87.594925439,POINT (-87.5949254391 41.7788768603)
b864a488ee50f94ba8e4099cbac5a5ed0907cd53,763ae7383c3fd4eb95375759ee5d926e3309fa63656a57782b9353f91183c0ca5fbe53a103713c6ae89a95523ef83c69da0c591c42ba40502edf725d4ea4f6fb,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1500,1,,,76,32,42.25,7.00,0.00,4.00,53.25,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
593f150b8f330f3b4234b10a2a52ea9922355f7d,6c1e4e8e25a1b47575b359c5a0844cf23c50e540a86ecd0716fcd41f8c69995471259465f9936a4f3f80ba88d9ef7a2f9f02c40102f1c5c21b8f23f77ef48d84,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,302,0.59,,,8,8,5.25,3.00,0.00,1.00,9.75,Credit Card,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
6d317c4851e1400ada1bf6b9039c697bb7133943,32f4851c78cfd5e0e5665b5f3c56bfc6ed6ab31cf2798330452dea6c4117437f54ca608e6f50e5e87be10f40d1123bbef3d1a1ddf38ab8cae36e7089dd238d0b,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1145,11.39,,,56,32,29.75,6.85,0.00,4.00,41.10,Mobile,Blue Ribbon Taxi Association,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
c879696b160c8411e67a1c6666195e729f3f01aa,0300862a19483bcacac6176544abf331b8a3d41ec6efda29f206dfac6305ce2565e74f09768f37b32bd0cff245af48008d2168e50c66b8823db763366b7b6b12,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,623,4.51,,,24,6,11.01,2.80,0.00,1.00,14.81,Mobile,Sun Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
5147b0d3982a7cb665231c28438e5d7ae7f03d01,697ada6eb0299a4956ac3305adc75c5b45342ae7c7cd7fb3b1da8509193a5557f4c95197847331cf9e13b68014933a5b93701b48d01af85c3f14bad553495da1,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,780,6.8,,,8,16,19.25,0.00,0.00,0.00,19.25,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
e2601756bbc76001b7c65866c7890515d3089152,9cd1266b95309c8284b2603dd68f0c3d2f708c3d1f48798a79e44fabf952dc64b91a0301529a4d879df1a7cd66c5fb55fe8f61a510c6f8d3df53a5c8ea875fb9,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1452,12.88,,,32,71,33.68,0.00,0.00,0.00,33.68,Cash,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.744205146,-87.656305986,POINT (-87.6563059862 41.7442051463)
fa850e8aa48fd1526cc41a87026c42116de25f4a,64fef3c62cbbc9dd8c00e7e1cf6d29ea73d9ebdd758d4f055c4648314d5f3242707010374c6df80567a485234d54ad086cb3c2c5342350ad5b306dc415c1ea12,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1575,11.45,,,76,,31.00,7.30,0.00,5.00,43.80,Credit Card,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
49d9964604d518f5c64c3814cdfce587cc9d6b80,9400757c30cc4592f54bcd4d10f8cb2a5db5bd507f285fd365de4e15488c0949522b140dddf750a438bba104b1d5a04129d8c9c9a0fc0e4690b582d5a51390f8,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,859,0,,,8,,28.58,5.99,0.00,0.00,34.57,Mobile,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
4fe7b88d4a3de7ec0cf6c1d6d081c7ee425f799e,390210c789e65184cf389dd3484688acf1956ab0c6618362f43f2f60da01b8b3a2afb54349a98fa29c22d66ef23d7dd607493da0c78794b18893cc57b8af4799,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1560,0.7,,,76,5,33.25,7.55,0.00,4.00,44.80,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
7ed35cf64bd2a6e23102f6c5db67545fa3acf89d,41235584d1969c7a37382dbbac8e063edfc824f5bddddea9da0299ff2dfb790081ed159c74bc5bc18366e3219a4885d5c881b538d083d8a72f4a3b9d3cbe7127,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,712,2.7,,,4,2,10.75,0.00,0.00,0.00,10.75,Cash,Flash Cab,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
766e99433bc010b7c448f6f9258ce4776a0e69f0,e4af2b2e69721524f8a3c3130f9a0a185666892a933040a6dbb8df75ba4a0d51c09f3db3babd9fae1cb0d6202421caf5ae8be505490e7e9fb715214349daddda,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1434,16.02,,,76,7,40.00,11.12,0.00,4.00,55.62,Credit Card,Taxicab Insurance Agency Llc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
d5ec535ede9803fae31c97b57167c497c7d58a2c,e29752f264ca33780c57fec51b15e51dd4dc38c64eb744098d770d8dfc8708f2241ddf46727aa14964d87b8c6e20558861787850176dfe7cad146d2dcff03a2e,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1045,11.65,,,22,76,30.50,0.00,0.00,0.00,30.50,Cash,Flash Cab,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
fca79128b16234764d546c80f57b968420333799,c328a43decb00f583c329d91cf0434efdddb3b97f3460c3a97c06f212f6eb1e5e073cd29389ccfc43272c624d170e11d74560699c821cd61fa653604efcf037a,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1572,13.44,,,76,3,34.75,0.00,0.00,0.00,34.75,Cash,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
ccbf1812559c1be7851155cd7251ae01b47dfe0d,791c36425d43d0153e2b79de132fc28ba08741645c41aa2c3799d0f28c8f1466082848c3cee0f64b2a89dcd4259b1290810ba964af8be137846595ab23bdbf0d,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,452,1.49,17031281900,17031320100,28,32,7.50,4.00,0.00,1.50,13.50,Credit Card,Sun Taxi,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
66d7473ca2ec81ef1c25fb2e422090d708f2c694,6ef77e0e0e6d4b22a9c6f730b294a0b604c92cd43d557b078731d5b56091941d0a617465ef3c36772e2ac5dc07ba97bef4f7409727fefada4e41b5ff4f0dfef5,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1200,12,,,56,8,31.25,5.00,0.00,4.00,40.25,Credit Card,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
83d0eb21e5eef1d99c6c6e414084e5b288352e1c,f73d5459dcae455d9d7eb464fb7689b48cf9518d3cf1b72d4dd0d737560cef5c2111703c950a5994ec272bee0629682af91c2cffe3417e8e855880a8ad5b3825,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,708,4.89,,,32,6,15.00,3.88,0.00,0.00,19.38,Credit Card,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
99edc5484cc8ffb5a98182f9934663bc52c039fc,f5eb0a822a607eab0ed4a970d1ccc3728a500fe45f7476cf4eeffadf4b8eab63af533fe1cf82d1bbd30f0c152b8b29086fe542aaa0ad14210b2a7a9f567b973d,02/29/2024 11:45:00 PM,03/01/2024 12:30:00 AM,2391,4.82,,,76,,24.75,8.78,0.00,4.00,38.03,Mobile,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
586bd8d0efee11c6e47dfcf5415f31549ef85679,9a423881d4046f5590943c08ec5e58d59f5ebd91fe26aa9ef49ad0dfe587e3d3a78dc5e2d214e4d42120e5296ebadeb100494177de8b0fc8ef6a1b3e5290669b,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1680,0,17031980000,,76,,57.00,4.60,0.00,35.00,96.60,Credit Card,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),,,
8e9346ba7b1f339b3b27b581155c6f2f6a2c999b,a2f9259e36090590c13ea7f18e6b97ab179190b31f5791970b07a8a291e9a5c4441734d6d166f8749b703fc80294c9ad4b705e844f6234e6fa0be9c78da15f73,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1267,12.19,,,36,56,32.25,8.19,0.00,0.00,40.44,Prcard,City Service,41.82371281,-87.602350437,POINT (-87.6023504372 41.8237128095),41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603)
4d14dc7a899443b1d64fc2f285ca2caa615e043f,8c43d212c027e85eda7666c1fa31c66b23d864448b3037244d767f29e166935f89f6be10bc137ae2f24834417496102b74dd5dddcc78ab53a5dadfab479a319e,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1500,18.5,,,76,32,45.25,0.00,0.00,4.00,49.25,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
5e0b2801c5c5acda2b101d535e151cb67a2043d6,8989b51001d4b9175be9aedeb003a6a611d1a312dfe6d3f77bf51bc4371613805b7300f9573e01a705ffedb2618ff45e385b662a9389c507cddb1f0c12d43838,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,1425,12.12,,,56,8,32.00,0.00,0.00,5.00,37.00,Cash,Sun Taxi,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
a28b5aa3e8caf817a152d14ef0677c222ea2e8a7,b67c358162b4dbf47ca3cad892f6cf33d05d7dfe0b13977707ae9032a1ecf4e68653e98c8218097c4d1fd5971ef607694286849caa35882bc0189b76d291402c,02/29/2024 11:45:00 PM,02/29/2024 11:45:00 PM,7,0,,,28,28,55.00,5.00,0.00,0.00,60.50,Credit Card,Taxicab Insurance Agency Llc,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
eb7cc4b4fccd17491a7d2c87766fde53e255b28d,b5f958b8508ba66e43f28559d6d54c66b9e7a7df9b45daa10b6f3d52a461503aff391464c9bc5195733f7d35d869f76ee49056bf79049b13ac8c1e87fe889f47,02/29/2024 11:45:00 PM,03/01/2024 12:00:00 AM,575,2.05,,,8,24,9.00,3.36,0.00,0.00,12.36,Mobile,Chicago Independents,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
e03901c7378e29c51fabb8ceb456262c2bb46bc3,624e8f2a6af3b7f032d3c40d6f925f6fc5f0bf6a358ecc7d01503a55553689cf6b36732e7d972a664d2d55e928baadb5d5d387884a6b0cf2701453f45c14a7cf,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1320,16.3,,,76,8,41.00,9.05,0.00,4.00,54.05,Credit Card,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e03901c7378e29c51fabb8ceb456262c2bb46bc4,924e8f2a6af3b7f032d3c40d6f925f6fc5f0bf6a358ecc7d01503a55553689cf6b36732e7d972a664d2d55e928baadb5d5d387884a6b0cf2701453f45c14a7cf,02/29/2024 11:45:00 PM,03/01/2024 12:15:00 AM,1320,16.3,,,76,8,41.00,9.05,0.00,4.00,54.05,Credit Card,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
